Participant_ID,Entry_Date,Prompt,Response_Text,Emotion_Label,Sentiment_Score,Word_Count,Theme_Code,Device_Used,Environment,Follow_Up_Flag
P0402,2024-01-12,Morning_Routine,The design is visually appealing but functionality needs work.,Negative,-0.8166543513825913,104.0,Performance,Desktop,Office,0.0
P0403,2024-01-22,Evening_Reflection,The design is visually appealing but functionality needs work.,Negative,-1.0,60.0,Usability,,Transit,0.0
P0404,2024-01-21,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,,20.0,Value,Mobile,Home,0.0
P0405,2024-01-02,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.5960085059250043,153.0,Emotional_Response,Tablet,Other,0.0
P0406,2024-01-06,Morning_Routine,"Overall positive experience, would recommend.",Negative,-0.7731046908664608,44.0,Value,Desktop,Office,0.0
P0407,2024-01-02,Morning_Routine,Frustrated with the number of steps required.,Positive,1.0,78.0,Usability,Desktop,Transit,0.0
P0408,2024-01-28,Weekly_Summary,Experienced some lag during peak hours.,Mixed,0.19690482461227077,185.0,Value,Desktop,Home,0.0
P0409,2024-01-07,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-0.8408852329872522,25.0,Value,,Office,0.0
P0410,2024-01-17,Morning_Routine,Frustrated with the number of steps required.,Positive,0.43457340311003545,73.0,Performance,Mobile,Transit,0.0
P0411,2024-01-27,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,-0.33025157987250536,58.0,Usability,Tablet,Transit,0.0
,2024-01-18,Weekly_Summary,Experienced some lag during peak hours.,Negative,-0.2515842043828843,74.0,Emotional_Response,,Office,0.0
P0413,2024-01-18,Weekly_Summary,"Overall positive experience, would recommend.",,0.32191267483510005,14.0,Usability,Tablet,Transit,0.0
P0414,,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,0.07519108067786143,32.0,,Desktop,Transit,0.0
P0415,2024-01-02,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,0.89656588848467,28.0,Emotional_Response,Desktop,Office,0.0
P0416,2024-01-18,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-1.0,20.0,Emotional_Response,Mobile,,0.0
P0417,2024-01-12,Weekly_Summary,"Overall positive experience, would recommend.",Positive,0.6882805091616174,53.0,Value,Tablet,Transit,1.0
P0418,2024-01-25,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,0.5398607242249404,8.0,Usability,Tablet,Home,
,2024-01-03,Afternoon_Activity,The design is visually appealing but functionality needs work.,Neutral,-0.28138276500185455,21.0,Usability,Desktop,Office,1.0
P0420,2024-01-16,Weekly_Summary,"Overall positive experience, would recommend.",Neutral,-0.154637973675607,50.0,Aesthetics,Mobile,Office,0.0
P0421,2024-01-07,Evening_Reflection,Experienced some lag during peak hours.,Neutral,-0.2513885923900268,92.0,Aesthetics,Mobile,Home,0.0
P0422,2024-01-04,Weekly_Summary,Frustrated with the number of steps required.,Neutral,-0.21914175275116454,44.0,Usability,Mobile,Other,0.0
P0423,2024-01-19,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.27837622920150945,19.0,Usability,Mobile,Transit,0.0
P0424,2024-01-23,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,-0.6448727108096202,111.0,Performance,Mobile,Home,0.0
P0425,2024-01-29,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.462174591111525,69.0,Usability,Tablet,Other,0.0
P0426,2024-01-24,Morning_Routine,Experienced some lag during peak hours.,Neutral,-0.28339504802160104,363.0,Usability,Mobile,Home,0.0
P0427,2024-01-12,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,0.17560919961481872,59.0,Performance,Mobile,Other,0.0
P0428,2024-01-24,Afternoon_Activity,Experienced some lag during peak hours.,Mixed,0.779641575301065,20.0,Value,Mobile,Other,0.0
P0429,2024-01-09,,Experienced some lag during peak hours.,Neutral,-0.04197134920140543,83.0,Performance,Tablet,Other,0.0
,2024-01-16,Morning_Routine,The design is visually appealing but functionality needs work.,Mixed,0.38478301521031405,21.0,Usability,Tablet,Office,0.0
P0431,2024-01-29,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,0.04152990096486188,239.0,Performance,Tablet,Office,0.0
P0432,2024-01-08,Weekly_Summary,Frustrated with the number of steps required.,Negative,-0.7950013348018695,26.0,Emotional_Response,Desktop,Office,1.0
P0433,2024-01-15,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,0.010905763578221792,42.0,Emotional_Response,Desktop,Other,0.0
P0434,2024-01-25,Weekly_Summary,Frustrated with the number of steps required.,Neutral,-0.1597247721032331,57.0,Value,Mobile,Office,0.0
P0435,2024-01-04,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,0.37577366227553227,123.0,Emotional_Response,Tablet,Transit,0.0
P0436,2024-01-17,Morning_Routine,"Overall positive experience, would recommend.",Negative,-0.8050728117460639,64.0,Emotional_Response,Tablet,Transit,0.0
P0437,2024-01-29,Evening_Reflection,Experienced some lag during peak hours.,Mixed,0.17907443824773897,242.0,Performance,Mobile,Transit,0.0
P0438,2024-01-14,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,-0.05091695597349812,116.0,Value,Mobile,Office,0.0
P0439,2024-01-04,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-0.8667068412246386,23.0,Performance,Mobile,Other,0.0
P0440,2024-01-03,Afternoon_Activity,Frustrated with the number of steps required.,Positive,0.8396424243390832,12.0,Usability,Tablet,Transit,0.0
P0441,2024-01-01,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,-0.19116225571503528,47.0,Emotional_Response,Desktop,Home,0.0
P0442,2024-01-13,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,,9.0,Performance,Tablet,Transit,1.0
P0443,2024-01-06,Morning_Routine,"Overall positive experience, would recommend.",Mixed,0.2087647204516611,65.0,Value,Desktop,Transit,0.0
P0444,2024-01-09,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,-0.42543327862633495,38.0,Aesthetics,Tablet,Home,0.0
P0445,2024-01-07,Evening_Reflection,Experienced some lag during peak hours.,Positive,0.8233405578169894,20.0,Emotional_Response,Tablet,Transit,0.0
P0446,2024-01-06,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.2425763278123798,111.0,Aesthetics,Desktop,Office,0.0
P0447,2024-01-05,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Positive,0.5613509166283507,45.0,Emotional_Response,Desktop,Home,0.0
P0448,2024-01-26,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-1.0,22.0,Emotional_Response,Desktop,Transit,0.0
P0449,2024-01-04,Weekly_Summary,Experienced some lag during peak hours.,Negative,-0.5455545508616394,112.0,Usability,Desktop,Home,1.0
P0450,2024-01-06,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-0.5025923003077367,55.0,Value,Mobile,Home,0.0
P0451,2024-01-19,Morning_Routine,"Overall positive experience, would recommend.",Negative,-0.5471688274497647,71.0,Emotional_Response,Mobile,Home,0.0
P0452,2024-01-27,Weekly_Summary,Experienced some lag during peak hours.,Positive,0.4806349886225567,52.0,Value,Desktop,Office,0.0
,2024-01-19,Afternoon_Activity,Frustrated with the number of steps required.,Positive,1.0,202.0,Usability,Desktop,Transit,0.0
,2024-01-13,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.5554687096338433,304.0,Aesthetics,Tablet,Office,0.0
P0455,2024-01-22,Evening_Reflection,"Overall positive experience, would recommend.",Neutral,0.11632547756503336,38.0,Performance,Tablet,Office,0.0
P0456,,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.6340679727772001,64.0,Aesthetics,Tablet,Transit,0.0
,2024-01-25,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.6953695672609204,61.0,Aesthetics,Tablet,Other,1.0
P0458,2024-01-08,Morning_Routine,Frustrated with the number of steps required.,Negative,-0.6271777483730862,150.0,Performance,Tablet,Other,0.0
P0459,2024-01-22,Evening_Reflection,Experienced some lag during peak hours.,Mixed,-0.5608536665422846,105.0,Aesthetics,Tablet,Other,0.0
P0460,,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.26707989449103514,6.0,Usability,Desktop,Home,0.0
P0461,2024-01-17,Evening_Reflection,Experienced some lag during peak hours.,Mixed,0.23874923698186643,99.0,Aesthetics,Desktop,Home,1.0
P0462,2024-01-21,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.6711568407405994,66.0,Value,Tablet,Office,0.0
P0463,2024-01-29,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,-0.12701600308771535,109.0,Value,Mobile,Other,0.0
P0464,2024-01-19,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.5750106180017366,523.0,Aesthetics,Tablet,Other,1.0
P0465,2024-01-21,Weekly_Summary,Experienced some lag during peak hours.,Negative,-0.18098429178559416,33.0,Aesthetics,Mobile,Home,0.0
P0466,2024-01-04,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,-0.11912151059968691,102.0,,Tablet,Transit,0.0
P0467,2024-01-20,Evening_Reflection,Experienced some lag during peak hours.,Negative,-0.9445687399065842,101.0,Value,Mobile,Office,1.0
P0468,2024-01-29,Morning_Routine,Experienced some lag during peak hours.,Mixed,-0.06349443261655865,44.0,Aesthetics,Desktop,Other,1.0
P0469,2024-01-03,Weekly_Summary,The design is visually appealing but functionality needs work.,Positive,0.9155679909561786,46.0,Performance,Desktop,Other,0.0
P0470,2024-01-16,Morning_Routine,Experienced some lag during peak hours.,Mixed,0.2624911533064974,75.0,Value,Desktop,Office,0.0
P0471,2024-01-02,,The design is visually appealing but functionality needs work.,Mixed,0.24985199440697065,371.0,Emotional_Response,Tablet,Other,0.0
P0472,2024-01-14,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,0.5085118466140912,81.0,Performance,Mobile,Home,1.0
P0473,,Weekly_Summary,Frustrated with the number of steps required.,,-0.6193809170650664,120.0,Value,Mobile,Other,0.0
P0474,2024-01-14,Evening_Reflection,Experienced some lag during peak hours.,Mixed,-0.9255834435319061,22.0,Aesthetics,,Other,0.0
P0475,2024-01-10,Morning_Routine,Found the interface intuitive and easy to navigate.,Positive,0.4352785353054863,26.0,Usability,Tablet,Office,0.0
P0476,2024-01-02,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,0.28904128753515707,44.0,Usability,Tablet,Transit,1.0
P0477,2024-01-13,Morning_Routine,"Overall positive experience, would recommend.",Neutral,0.30652398968777744,72.0,Usability,Tablet,Home,0.0
P0478,2024-01-27,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-1.0,49.0,Performance,Desktop,Office,0.0
P0479,2024-01-13,Evening_Reflection,Experienced some lag during peak hours.,Neutral,0.2114161089391225,136.0,Performance,Mobile,Office,0.0
P0480,2024-01-28,Morning_Routine,Frustrated with the number of steps required.,Mixed,-0.8374409100740766,48.0,Emotional_Response,Tablet,Office,0.0
P0481,2024-01-13,Weekly_Summary,Frustrated with the number of steps required.,Neutral,-0.06568954100268579,24.0,Aesthetics,Desktop,Transit,0.0
P0482,2024-01-18,Morning_Routine,The design is visually appealing but functionality needs work.,Mixed,-0.4954525203811828,32.0,Value,Tablet,Other,0.0
P0483,2024-01-11,Afternoon_Activity,Experienced some lag during peak hours.,Mixed,0.5103647778376039,40.0,Emotional_Response,Tablet,Home,0.0
P0484,2024-01-22,Morning_Routine,"Overall positive experience, would recommend.",Negative,-0.6278107147638845,10.0,Performance,Desktop,Other,0.0
P0485,2024-01-22,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,0.12270010179435785,37.0,Performance,Tablet,Other,0.0
P0486,2024-01-07,Afternoon_Activity,Experienced some lag during peak hours.,Positive,0.5778970523173994,79.0,Emotional_Response,Tablet,Office,0.0
P0487,2024-01-18,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.41069707403941536,51.0,Emotional_Response,Tablet,Home,0.0
P0488,2024-01-29,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,0.09684246409251976,24.0,Usability,Mobile,Office,0.0
P0489,2024-01-25,Morning_Routine,Frustrated with the number of steps required.,Neutral,0.14679584541465848,49.0,Usability,Mobile,Office,1.0
P0490,2024-01-20,Evening_Reflection,Frustrated with the number of steps required.,Mixed,-0.4955152954720333,21.0,Aesthetics,Tablet,Transit,0.0
P0491,2024-01-15,Morning_Routine,Experienced some lag during peak hours.,Mixed,-0.5154915965173328,49.0,Usability,Mobile,Transit,0.0
P0492,2024-01-11,Morning_Routine,"Overall positive experience, would recommend.",Negative,-1.0,24.0,Value,Desktop,Home,0.0
P0493,2024-01-17,Weekly_Summary,Experienced some lag during peak hours.,Positive,1.0,50.0,Value,Tablet,Office,0.0
P0494,2024-01-20,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.42658985861147164,11.0,Value,Tablet,Other,1.0
P0495,2024-01-27,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,0.11729067568534408,24.0,Aesthetics,Desktop,Home,0.0
P0496,2024-01-23,Afternoon_Activity,The design is visually appealing but functionality needs work.,Mixed,0.7802135425255526,132.0,Performance,Mobile,Other,0.0
P0497,2024-01-12,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,-0.005208857018199028,21.0,Emotional_Response,Desktop,Transit,0.0
P0498,2024-01-22,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.977525088552247,43.0,Performance,Desktop,Office,1.0
P0499,2024-01-25,Weekly_Summary,Frustrated with the number of steps required.,,-0.5757790174860569,55.0,Value,Tablet,Transit,1.0
P0500,2024-01-20,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.7198761776402779,35.0,Usability,Mobile,Office,0.0
P0501,2024-01-08,Afternoon_Activity,The design is visually appealing but functionality needs work.,Mixed,0.04267907325183269,139.0,Value,Desktop,Home,0.0
P0502,2024-01-26,Evening_Reflection,"Overall positive experience, would recommend.",Positive,0.7713705717011043,19.0,Usability,Desktop,Home,0.0
P0503,2024-01-25,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,-0.02440791197137881,94.0,Value,Mobile,Transit,0.0
P0504,2024-01-15,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,-0.35379141715847584,131.0,Usability,Desktop,Transit,0.0
P0505,2024-01-27,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-0.8362499578936261,63.0,Aesthetics,Tablet,,0.0
P0506,2024-01-29,Morning_Routine,Frustrated with the number of steps required.,,-0.2977420401645565,102.0,Usability,Mobile,Office,0.0
P0507,2024-01-05,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-0.7683420342240778,89.0,Performance,Tablet,Home,0.0
P0508,,Weekly_Summary,Experienced some lag during peak hours.,Negative,-0.4504169128711611,44.0,Emotional_Response,Tablet,Other,0.0
P0509,2024-01-05,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,-0.2581971683471505,76.0,Value,Mobile,Home,0.0
P0510,2024-01-19,Afternoon_Activity,The design is visually appealing but functionality needs work.,Neutral,-0.32543769836520475,116.0,Usability,Desktop,Home,0.0
P0511,2024-01-06,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.8291936962770774,86.0,Emotional_Response,Tablet,Transit,0.0
P0512,2024-01-19,Morning_Routine,The design is visually appealing but functionality needs work.,Mixed,0.43041215000509636,21.0,Emotional_Response,Mobile,Transit,0.0
P0513,2024-01-05,Afternoon_Activity,The design is visually appealing but functionality needs work.,Neutral,0.11076888771828033,333.0,Performance,Desktop,Other,0.0
P0514,2024-01-03,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,-0.24158023862552855,125.0,Value,Desktop,Transit,1.0
P0515,2024-01-12,Morning_Routine,The design is visually appealing but functionality needs work.,Neutral,0.04160709810411305,93.0,Usability,Mobile,Office,0.0
P0516,2024-01-18,Evening_Reflection,Frustrated with the number of steps required.,Mixed,0.5593045522813981,25.0,Value,Mobile,Home,1.0
P0517,2024-01-02,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,0.07501991727977841,36.0,Usability,Mobile,Other,0.0
P0518,2024-01-10,Morning_Routine,"Overall positive experience, would recommend.",Negative,-1.0,30.0,Aesthetics,Tablet,Office,0.0
P0519,2024-01-20,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,-0.3448974201270823,59.0,Performance,Desktop,Home,0.0
P0520,2024-01-11,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,0.059908955352125925,33.0,Performance,Tablet,Home,0.0
P0521,2024-01-13,Evening_Reflection,"Overall positive experience, would recommend.",Neutral,0.0505559545520646,94.0,Performance,Desktop,Other,0.0
P0522,2024-01-14,Afternoon_Activity,"Overall positive experience, would recommend.",Negative,-0.7111786592516717,32.0,Performance,Mobile,Other,1.0
P0523,2024-01-05,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,-0.42426771928826346,45.0,Aesthetics,Desktop,Office,0.0
P0524,2024-01-03,Weekly_Summary,Experienced some lag during peak hours.,Negative,-0.14759215254075564,167.0,Value,Mobile,Transit,0.0
P0525,,Evening_Reflection,Experienced some lag during peak hours.,Mixed,0.025608823600536002,116.0,Performance,Mobile,Transit,1.0
P0526,2024-01-12,Morning_Routine,"Overall positive experience, would recommend.",Neutral,-0.30790846429417035,65.0,Usability,Tablet,Home,1.0
P0527,2024-01-04,Morning_Routine,The design is visually appealing but functionality needs work.,Neutral,-0.20411354217186584,142.0,Emotional_Response,Tablet,Transit,0.0
P0528,2024-01-02,Morning_Routine,Experienced some lag during peak hours.,Positive,0.04900765312167745,18.0,Aesthetics,Mobile,,1.0
P0529,2024-01-27,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,0.4543451453731098,11.0,Usability,Tablet,Office,0.0
P0530,2024-01-30,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,0.5842414136666639,18.0,Value,Mobile,Transit,0.0
P0531,2024-01-17,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,1.0,36.0,Value,Mobile,Office,0.0
P0532,2024-01-07,,"Overall positive experience, would recommend.",Negative,-0.28813067063746,40.0,Performance,Mobile,Transit,0.0
P0533,2024-01-23,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,,71.0,Emotional_Response,Desktop,Home,0.0
P0534,2024-01-24,Afternoon_Activity,"Overall positive experience, would recommend.",Negative,-1.0,17.0,Emotional_Response,Desktop,Office,
P0535,2024-01-17,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,,85.0,Value,Mobile,Home,0.0
P0536,2024-01-25,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.1811453884304841,27.0,Performance,Mobile,Other,0.0
P0537,2024-01-10,Evening_Reflection,Experienced some lag during peak hours.,Negative,-0.8761818964363515,34.0,Value,Mobile,Transit,0.0
P0538,2024-01-03,Morning_Routine,"Overall positive experience, would recommend.",Positive,1.0,32.0,Performance,Desktop,Office,0.0
P0539,2024-01-29,Morning_Routine,Frustrated with the number of steps required.,Mixed,-0.6281126238637997,148.0,Performance,Mobile,Other,0.0
P0540,2024-01-18,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,0.33493001226172053,73.0,Value,Mobile,Office,1.0
P0541,2024-01-27,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,-0.11010465861345886,12.0,Emotional_Response,Mobile,Other,1.0
P0542,2024-01-03,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.527805636671621,52.0,Performance,Tablet,Office,1.0
P0543,2024-01-16,Evening_Reflection,Experienced some lag during peak hours.,Negative,-0.69298379472909,158.0,Performance,Tablet,Home,1.0
P0544,2024-01-06,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,0.2612320879912888,43.0,Emotional_Response,Tablet,Transit,
P0545,2024-01-10,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-1.0,167.0,Performance,Desktop,Office,0.0
P0546,2024-01-12,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-1.0,40.0,Emotional_Response,Mobile,Transit,0.0
P0547,2024-01-25,Afternoon_Activity,"Overall positive experience, would recommend.",Positive,0.2774525526886224,49.0,Emotional_Response,Tablet,Transit,0.0
,,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,0.2842342801852734,36.0,Performance,Desktop,Home,0.0
P0549,2024-01-12,Weekly_Summary,Frustrated with the number of steps required.,Mixed,-1.0,25.0,Usability,Desktop,Other,1.0
P0550,2024-01-21,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,0.8268448783707796,80.0,Performance,Mobile,Home,0.0
P0551,2024-01-24,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-0.5121782655689331,36.0,Performance,Desktop,Transit,
P0552,2024-01-17,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,0.2365911233935823,48.0,Performance,Tablet,Office,0.0
P0553,2024-01-06,Afternoon_Activity,The design is visually appealing but functionality needs work.,Positive,0.7045103426013963,124.0,Emotional_Response,Desktop,Other,0.0
P0554,2024-01-22,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,-0.07103054389064124,80.0,Value,Tablet,Home,0.0
P0555,2024-01-02,Morning_Routine,Frustrated with the number of steps required.,Negative,-0.8751837126351716,52.0,Value,Tablet,Office,1.0
P0556,2024-01-08,Afternoon_Activity,Frustrated with the number of steps required.,Negative,-0.8397432575200299,35.0,Emotional_Response,Desktop,Transit,0.0
P0557,2024-01-25,Morning_Routine,Frustrated with the number of steps required.,Positive,1.0,141.0,Emotional_Response,Mobile,Other,0.0
,2024-01-01,Morning_Routine,The design is visually appealing but functionality needs work.,Mixed,0.9804194939766452,59.0,Emotional_Response,Mobile,Other,0.0
P0559,2024-01-17,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-0.46069828851213895,60.0,Usability,Tablet,Transit,0.0
P0560,2024-01-20,Morning_Routine,Experienced some lag during peak hours.,Mixed,0.34155284478952613,35.0,Aesthetics,Mobile,Home,0.0
P0561,2024-01-10,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.2467235446807402,14.0,Value,Mobile,Office,0.0
P0562,2024-01-05,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-0.7416050867066876,25.0,Emotional_Response,Mobile,Transit,1.0
P0563,2024-01-10,Weekly_Summary,The design is visually appealing but functionality needs work.,Positive,0.857509993089352,137.0,Usability,Mobile,Office,0.0
P0564,2024-01-12,,Frustrated with the number of steps required.,Negative,-0.4807463592358826,53.0,Performance,Tablet,Other,1.0
P0565,2024-01-07,Morning_Routine,"Overall positive experience, would recommend.",Neutral,-0.032565199588512006,43.0,Usability,Desktop,Office,0.0
P0566,2024-01-24,Afternoon_Activity,Experienced some lag during peak hours.,Neutral,-0.11500359187259955,19.0,Usability,Desktop,Other,0.0
P0567,2024-01-05,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,0.10780299527362674,367.0,Performance,Mobile,Office,0.0
P0568,2024-01-23,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.032218826292285896,48.0,Usability,Desktop,Home,0.0
P0569,,Evening_Reflection,Frustrated with the number of steps required.,Mixed,0.29436798650602497,68.0,Performance,Tablet,Other,0.0
P0570,2024-01-17,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,,27.0,Performance,Tablet,Office,0.0
P0571,2024-01-04,Weekly_Summary,Frustrated with the number of steps required.,Mixed,-0.48319421923853834,49.0,Performance,Desktop,Other,0.0
P0572,2024-01-17,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.11078742627007956,39.0,Performance,Mobile,Transit,1.0
P0573,2024-01-12,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Negative,-1.0,99.0,Usability,Mobile,Office,0.0
P0574,2024-01-23,Afternoon_Activity,"Overall positive experience, would recommend.",Positive,0.7569758001991835,88.0,Value,Tablet,Home,0.0
P0575,2024-01-25,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,-0.0842358282347052,28.0,Usability,Desktop,Transit,0.0
P0576,2024-01-23,Weekly_Summary,Experienced some lag during peak hours.,Negative,-0.6605249603593216,22.0,Emotional_Response,Mobile,Home,0.0
P0577,2024-01-30,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.4358687090882449,,Value,Tablet,Office,0.0
P0578,2024-01-23,Weekly_Summary,Experienced some lag during peak hours.,Neutral,0.017218384753989017,52.0,Usability,Desktop,Office,0.0
P0579,2024-01-01,Morning_Routine,The design is visually appealing but functionality needs work.,Neutral,-0.14166881362541725,107.0,Emotional_Response,Tablet,Other,0.0
P0580,2024-01-10,,"Overall positive experience, would recommend.",Mixed,-0.5548711874877775,330.0,Emotional_Response,Desktop,Office,0.0
P0581,2024-01-28,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.5066977004036987,36.0,Emotional_Response,Desktop,Office,1.0
P0582,2024-01-17,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.621937844031906,63.0,Emotional_Response,Mobile,Home,0.0
P0583,2024-01-03,Weekly_Summary,Frustrated with the number of steps required.,Negative,-0.5313223449969353,61.0,Aesthetics,Tablet,Home,0.0
P0584,2024-01-25,Weekly_Summary,Experienced some lag during peak hours.,Mixed,0.14742369983955933,72.0,Value,Tablet,Office,0.0
P0585,2024-01-20,Weekly_Summary,The design is visually appealing but functionality needs work.,Mixed,0.05983953928640253,33.0,Emotional_Response,Desktop,Other,0.0
P0586,2024-01-30,Evening_Reflection,Experienced some lag during peak hours.,Mixed,-0.8865609577083601,152.0,Emotional_Response,Desktop,Other,1.0
,2024-01-28,Weekly_Summary,Frustrated with the number of steps required.,Mixed,-1.0,37.0,Emotional_Response,Tablet,Home,0.0
P0588,,,The design is visually appealing but functionality needs work.,Negative,-1.0,78.0,Emotional_Response,Tablet,Other,1.0
P0589,2024-01-06,Afternoon_Activity,Experienced some lag during peak hours.,Mixed,-0.3625507900174847,19.0,Emotional_Response,Desktop,Home,0.0
P0590,2024-01-15,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,1.0,61.0,Aesthetics,Desktop,Office,1.0
P0591,2024-01-05,Afternoon_Activity,The design is visually appealing but functionality needs work.,Mixed,0.2204506342514068,59.0,Usability,Desktop,Other,0.0
,2024-01-13,Afternoon_Activity,The design is visually appealing but functionality needs work.,Positive,0.5277868363801986,59.0,Performance,Mobile,Home,0.0
P0593,2024-01-08,Weekly_Summary,Frustrated with the number of steps required.,Negative,0.006247366944221895,29.0,Emotional_Response,Tablet,Home,1.0
P0594,2024-01-15,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,-0.41029218147084784,57.0,Emotional_Response,Desktop,Transit,1.0
P0595,2024-01-24,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.9416945270888701,37.0,Value,Mobile,Home,0.0
P0596,2024-01-06,Weekly_Summary,Frustrated with the number of steps required.,Negative,-0.6241883903959355,29.0,Usability,Tablet,Transit,0.0
P0597,2024-01-07,Morning_Routine,,,0.15790740282226387,72.0,,Mobile,Home,0.0
P0598,2024-01-30,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.8613202099834336,25.0,Aesthetics,Mobile,Other,0.0
P0599,2024-01-24,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,0.595287973895439,123.0,Value,Desktop,Transit,1.0
P0600,2024-01-05,Evening_Reflection,The design is visually appealing but functionality needs work.,Negative,-0.8013866086063625,,Emotional_Response,Tablet,Home,1.0
P0601,2024-01-03,Evening_Reflection,Found the interface intuitive and easy to navigate.,Positive,1.0,46.0,Performance,Desktop,Office,0.0
P0602,,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.7870906412234872,106.0,Performance,Mobile,Home,0.0
